station_id,station_name,timestamp,latitude,longitude,elevation_m,temperature_c,pressure_hpa,relative_humidity_pct,pressure_type
INM00042111,DEHRADUN,2023-03-17 03:00:00,30.3167,78.0333,682.0,18.4,943.2,67.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-17 06:00:00,30.3167,78.0333,682.0,26.7,943.1,38.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-17 09:00:00,30.3167,78.0333,682.0,30.0,940.0,31.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-17 12:00:00,30.3167,78.0333,682.0,21.6,939.0,52.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-17 15:00:00,30.3167,78.0333,682.0,17.6,941.1,88.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-17 18:00:00,30.3167,78.0333,682.0,16.0,942.3,88.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-17 21:00:00,30.3167,78.0333,682.0,16.0,942.3,88.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-18 00:00:00,30.3167,78.0333,682.0,15.5,940.7,95.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-18 03:00:00,30.3167,78.0333,682.0,15.0,943.9,99.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-18 06:00:00,30.3167,78.0333,682.0,15.7,944.0,96.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-18 09:00:00,30.3167,78.0333,682.0,19.0,940.0,89.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-18 18:00:00,30.3167,78.0333,682.0,15.0,940.0,90.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-18 21:00:00,30.3167,78.0333,682.0,14.7,938.5,88.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-19 00:00:00,30.3167,78.0333,682.0,14.5,938.3,89.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-19 03:00:00,30.3167,78.0333,682.0,15.4,939.9,91.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-19 06:00:00,30.3167,78.0333,682.0,22.7,940.1,55.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-19 09:00:00,30.3167,78.0333,682.0,26.0,937.6,46.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-19 12:00:00,30.3167,78.0333,682.0,23.5,936.2,51.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-19 15:00:00,30.3167,78.0333,682.0,18.4,937.4,69.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-19 18:00:00,30.3167,78.0333,682.0,16.5,938.0,84.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-19 21:00:00,30.3167,78.0333,682.0,15.0,937.4,91.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-20 00:00:00,30.3167,78.0333,682.0,15.0,936.8,90.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-20 03:00:00,30.3167,78.0333,682.0,16.8,938.0,81.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-20 06:00:00,30.3167,78.0333,682.0,23.6,938.5,57.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-20 09:00:00,30.3167,78.0333,682.0,19.7,937.2,67.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-20 12:00:00,30.3167,78.0333,682.0,18.5,936.1,77.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-20 15:00:00,30.3167,78.0333,682.0,15.8,937.7,92.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-20 18:00:00,30.3167,78.0333,682.0,15.6,937.1,94.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-20 21:00:00,30.3167,78.0333,682.0,15.4,936.7,96.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-21 00:00:00,30.3167,78.0333,682.0,14.2,936.2,97.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-21 03:00:00,30.3167,78.0333,682.0,14.4,936.9,100.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-21 06:00:00,30.3167,78.0333,682.0,15.5,939.9,95.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-21 09:00:00,30.3167,78.0333,682.0,17.6,938.5,83.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-21 12:00:00,30.3167,78.0333,682.0,18.6,937.6,71.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-21 15:00:00,30.3167,78.0333,682.0,15.2,938.7,94.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-21 18:00:00,30.3167,78.0333,682.0,13.6,939.1,96.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-21 21:00:00,30.3167,78.0333,682.0,12.7,938.5,98.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-22 00:00:00,30.3167,78.0333,682.0,12.5,938.0,97.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-22 03:00:00,30.3167,78.0333,682.0,14.6,940.5,90.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-22 06:00:00,30.3167,78.0333,682.0,22.5,941.1,54.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-22 09:00:00,30.3167,78.0333,682.0,25.0,938.5,52.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-22 12:00:00,30.3167,78.0333,682.0,23.6,936.1,57.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-22 15:00:00,30.3167,78.0333,682.0,18.8,936.9,83.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-22 18:00:00,30.3167,78.0333,682.0,16.6,938.7,88.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-22 21:00:00,30.3167,78.0333,682.0,15.2,937.6,94.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-23 00:00:00,30.3167,78.0333,682.0,13.6,936.9,93.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-23 03:00:00,30.3167,78.0333,682.0,16.0,938.5,88.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-23 06:00:00,30.3167,78.0333,682.0,24.6,939.1,47.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-23 09:00:00,30.3167,78.0333,682.0,27.4,937.0,49.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-23 12:00:00,30.3167,78.0333,682.0,25.6,935.6,54.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-23 15:00:00,30.3167,78.0333,682.0,20.0,937.7,74.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-23 18:00:00,30.3167,78.0333,682.0,17.5,937.2,86.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-23 21:00:00,30.3167,78.0333,682.0,16.4,936.4,90.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-24 00:00:00,30.3167,78.0333,682.0,15.0,936.1,94.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-24 03:00:00,30.3167,78.0333,682.0,17.8,938.1,83.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-24 06:00:00,30.3167,78.0333,682.0,26.6,940.6,39.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-24 09:00:00,30.3167,78.0333,682.0,22.4,940.2,60.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-24 12:00:00,30.3167,78.0333,682.0,23.7,938.1,53.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-24 15:00:00,30.3167,78.0333,682.0,19.8,938.5,75.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-24 18:00:00,30.3167,78.0333,682.0,17.2,939.2,88.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-24 21:00:00,30.3167,78.0333,682.0,16.6,941.1,96.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-25 00:00:00,30.3167,78.0333,682.0,15.6,938.2,91.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-25 03:00:00,30.3167,78.0333,682.0,17.8,940.0,86.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-25 06:00:00,30.3167,78.0333,682.0,20.7,942.7,73.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-25 09:00:00,30.3167,78.0333,682.0,24.0,941.8,61.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-25 12:00:00,30.3167,78.0333,682.0,25.6,940.0,60.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-25 15:00:00,30.3167,78.0333,682.0,21.0,940.1,81.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-25 18:00:00,30.3167,78.0333,682.0,16.0,942.4,80.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-25 21:00:00,30.3167,78.0333,682.0,16.4,942.2,73.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-26 00:00:00,30.3167,78.0333,682.0,13.6,941.0,93.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-26 03:00:00,30.3167,78.0333,682.0,17.0,941.3,73.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-26 06:00:00,30.3167,78.0333,682.0,25.0,941.2,49.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-26 09:00:00,30.3167,78.0333,682.0,26.2,939.0,41.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-26 12:00:00,30.3167,78.0333,682.0,25.5,937.2,48.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-26 15:00:00,30.3167,78.0333,682.0,19.4,938.5,73.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-26 18:00:00,30.3167,78.0333,682.0,15.6,938.7,88.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-26 21:00:00,30.3167,78.0333,682.0,14.2,938.1,91.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-27 00:00:00,30.3167,78.0333,682.0,13.5,937.3,93.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-27 03:00:00,30.3167,78.0333,682.0,16.8,939.2,78.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-27 06:00:00,30.3167,78.0333,682.0,26.0,940.2,38.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-27 09:00:00,30.3167,78.0333,682.0,27.0,938.2,43.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-27 12:00:00,30.3167,78.0333,682.0,25.6,937.8,46.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-27 15:00:00,30.3167,78.0333,682.0,19.8,939.2,67.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-27 18:00:00,30.3167,78.0333,682.0,18.0,940.0,74.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-28 00:00:00,30.3167,78.0333,682.0,14.5,937.0,93.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-28 03:00:00,30.3167,78.0333,682.0,17.6,938.0,81.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-28 06:00:00,30.3167,78.0333,682.0,25.2,939.8,39.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-28 09:00:00,30.3167,78.0333,682.0,27.8,938.8,47.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-28 12:00:00,30.3167,78.0333,682.0,27.2,938.0,48.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-28 15:00:00,30.3167,78.0333,682.0,20.2,939.2,72.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-28 18:00:00,30.3167,78.0333,682.0,16.7,940.5,83.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-28 21:00:00,30.3167,78.0333,682.0,15.0,939.8,90.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-29 00:00:00,30.3167,78.0333,682.0,14.2,939.4,91.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-29 03:00:00,30.3167,78.0333,682.0,18.4,938.7,74.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-29 06:00:00,30.3167,78.0333,682.0,26.6,942.4,48.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-29 09:00:00,30.3167,78.0333,682.0,29.4,939.0,43.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-29 12:00:00,30.3167,78.0333,682.0,26.0,938.0,48.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-29 15:00:00,30.3167,78.0333,682.0,21.4,939.2,67.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-29 18:00:00,30.3167,78.0333,682.0,17.7,939.8,78.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-30 00:00:00,30.3167,78.0333,682.0,15.5,938.0,85.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-30 03:00:00,30.3167,78.0333,682.0,19.4,939.1,73.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-30 06:00:00,30.3167,78.0333,682.0,27.7,939.3,42.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-30 09:00:00,30.3167,78.0333,682.0,31.0,936.7,61.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-30 12:00:00,30.3167,78.0333,682.0,28.6,934.8,68.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-30 15:00:00,30.3167,78.0333,682.0,22.6,937.4,71.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-30 18:00:00,30.3167,78.0333,682.0,16.2,938.5,98.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-31 00:00:00,30.3167,78.0333,682.0,17.5,936.2,98.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-31 03:00:00,30.3167,78.0333,682.0,15.6,936.5,98.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-31 06:00:00,30.3167,78.0333,682.0,16.2,940.1,98.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-31 09:00:00,30.3167,78.0333,682.0,15.6,939.2,98.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-31 12:00:00,30.3167,78.0333,682.0,18.0,937.5,96.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-31 15:00:00,30.3167,78.0333,682.0,15.6,937.1,96.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-31 18:00:00,30.3167,78.0333,682.0,14.5,939.0,97.0,station_level_pressure
INM00042111,DEHRADUN,2023-03-31 21:00:00,30.3167,78.0333,682.0,14.0,938.6,97.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-01 00:00:00,30.3167,78.0333,682.0,13.6,938.5,97.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-01 03:00:00,30.3167,78.0333,682.0,15.0,940.3,94.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-01 06:00:00,30.3167,78.0333,682.0,23.0,940.5,56.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-01 09:00:00,30.3167,78.0333,682.0,25.2,938.5,55.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-01 12:00:00,30.3167,78.0333,682.0,21.0,937.4,63.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-01 15:00:00,30.3167,78.0333,682.0,17.8,937.5,88.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-01 18:00:00,30.3167,78.0333,682.0,16.7,939.6,99.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-01 21:00:00,30.3167,78.0333,682.0,14.2,937.5,94.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-02 00:00:00,30.3167,78.0333,682.0,13.2,936.8,96.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-02 03:00:00,30.3167,78.0333,682.0,16.2,937.2,88.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-02 06:00:00,30.3167,78.0333,682.0,22.7,939.3,55.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-02 09:00:00,30.3167,78.0333,682.0,25.0,937.9,56.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-02 12:00:00,30.3167,78.0333,682.0,23.2,936.3,62.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-02 15:00:00,30.3167,78.0333,682.0,19.2,936.6,83.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-02 18:00:00,30.3167,78.0333,682.0,17.7,937.5,89.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-03 00:00:00,30.3167,78.0333,682.0,14.7,934.5,96.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-03 03:00:00,30.3167,78.0333,682.0,18.6,935.2,78.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-03 06:00:00,30.3167,78.0333,682.0,25.0,937.5,37.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-03 09:00:00,30.3167,78.0333,682.0,28.8,936.8,43.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-03 12:00:00,30.3167,78.0333,682.0,27.5,935.7,51.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-03 15:00:00,30.3167,78.0333,682.0,21.2,936.1,76.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-03 18:00:00,30.3167,78.0333,682.0,18.0,938.1,81.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-03 21:00:00,30.3167,78.0333,682.0,16.0,937.2,84.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-04 00:00:00,30.3167,78.0333,682.0,16.0,937.1,82.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-04 03:00:00,30.3167,78.0333,682.0,17.6,940.4,79.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-04 06:00:00,30.3167,78.0333,682.0,22.0,940.5,67.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-04 09:00:00,30.3167,78.0333,682.0,26.4,939.1,71.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-04 12:00:00,30.3167,78.0333,682.0,25.6,937.8,47.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-04 15:00:00,30.3167,78.0333,682.0,20.6,938.0,66.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-05 00:00:00,30.3167,78.0333,682.0,13.7,937.0,86.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-05 03:00:00,30.3167,78.0333,682.0,18.0,939.1,63.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-05 06:00:00,30.3167,78.0333,682.0,25.7,940.2,30.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-05 09:00:00,30.3167,78.0333,682.0,28.0,939.5,30.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-05 12:00:00,30.3167,78.0333,682.0,27.6,937.6,31.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-05 15:00:00,30.3167,78.0333,682.0,19.0,939.3,61.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-05 18:00:00,30.3167,78.0333,682.0,17.7,940.0,67.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-06 00:00:00,30.3167,78.0333,682.0,15.7,939.5,77.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-06 06:00:00,30.3167,78.0333,682.0,28.0,942.1,37.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-06 09:00:00,30.3167,78.0333,682.0,30.0,940.3,27.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-06 12:00:00,30.3167,78.0333,682.0,28.5,939.1,37.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-06 15:00:00,30.3167,78.0333,682.0,21.4,940.1,59.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-06 18:00:00,30.3167,78.0333,682.0,17.6,942.0,74.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-06 21:00:00,30.3167,78.0333,682.0,15.7,941.8,80.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-07 00:00:00,30.3167,78.0333,682.0,15.0,941.6,83.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-07 03:00:00,30.3167,78.0333,682.0,20.0,943.1,62.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-07 06:00:00,30.3167,78.0333,682.0,27.7,943.7,40.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-07 09:00:00,30.3167,78.0333,682.0,30.6,942.3,29.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-07 12:00:00,30.3167,78.0333,682.0,29.7,940.8,31.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-07 15:00:00,30.3167,78.0333,682.0,21.4,942.6,53.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-07 18:00:00,30.3167,78.0333,682.0,18.0,942.1,69.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-07 21:00:00,30.3167,78.0333,682.0,16.8,941.8,75.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-08 00:00:00,30.3167,78.0333,682.0,15.7,942.2,73.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-08 03:00:00,30.3167,78.0333,682.0,21.0,943.9,58.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-08 06:00:00,30.3167,78.0333,682.0,29.2,944.3,33.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-08 09:00:00,30.3167,78.0333,682.0,31.8,942.8,34.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-08 12:00:00,30.3167,78.0333,682.0,30.0,941.9,31.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-08 15:00:00,30.3167,78.0333,682.0,22.4,943.5,58.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-08 18:00:00,30.3167,78.0333,682.0,20.2,944.0,69.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-09 00:00:00,30.3167,78.0333,682.0,15.6,942.2,82.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-09 03:00:00,30.3167,78.0333,682.0,20.2,945.2,64.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-09 06:00:00,30.3167,78.0333,682.0,29.2,945.1,36.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-09 09:00:00,30.3167,78.0333,682.0,31.6,942.9,33.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-09 12:00:00,30.3167,78.0333,682.0,29.6,941.1,34.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-09 15:00:00,30.3167,78.0333,682.0,22.2,942.1,58.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-09 18:00:00,30.3167,78.0333,682.0,18.6,942.7,69.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-09 21:00:00,30.3167,78.0333,682.0,16.2,940.8,76.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-10 00:00:00,30.3167,78.0333,682.0,15.6,941.2,78.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-10 03:00:00,30.3167,78.0333,682.0,21.2,943.0,59.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-10 06:00:00,30.3167,78.0333,682.0,29.7,943.1,32.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-10 09:00:00,30.3167,78.0333,682.0,31.8,941.1,34.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-10 12:00:00,30.3167,78.0333,682.0,30.7,939.0,35.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-10 15:00:00,30.3167,78.0333,682.0,22.6,940.5,57.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-10 18:00:00,30.3167,78.0333,682.0,19.2,941.0,68.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-10 21:00:00,30.3167,78.0333,682.0,16.5,939.2,76.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-11 00:00:00,30.3167,78.0333,682.0,16.0,938.2,78.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-11 03:00:00,30.3167,78.0333,682.0,21.8,942.4,55.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-11 06:00:00,30.3167,78.0333,682.0,29.6,942.0,34.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-11 09:00:00,30.3167,78.0333,682.0,32.0,939.9,31.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-11 12:00:00,30.3167,78.0333,682.0,32.0,939.4,31.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-11 15:00:00,30.3167,78.0333,682.0,24.4,939.0,55.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-11 21:00:00,30.3167,78.0333,682.0,18.4,940.1,71.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-12 00:00:00,30.3167,78.0333,682.0,17.0,939.8,75.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-12 03:00:00,30.3167,78.0333,682.0,22.2,941.4,58.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-12 06:00:00,30.3167,78.0333,682.0,31.0,941.5,39.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-12 09:00:00,30.3167,78.0333,682.0,34.0,939.4,33.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-12 12:00:00,30.3167,78.0333,682.0,31.6,938.0,37.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-12 15:00:00,30.3167,78.0333,682.0,24.0,939.5,52.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-12 21:00:00,30.3167,78.0333,682.0,19.6,938.2,68.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-13 00:00:00,30.3167,78.0333,682.0,18.2,938.2,70.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-13 03:00:00,30.3167,78.0333,682.0,23.0,940.2,60.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-13 06:00:00,30.3167,78.0333,682.0,31.5,940.3,38.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-13 09:00:00,30.3167,78.0333,682.0,34.0,937.9,37.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-13 12:00:00,30.3167,78.0333,682.0,33.0,936.8,43.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-13 15:00:00,30.3167,78.0333,682.0,25.4,938.2,56.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-13 18:00:00,30.3167,78.0333,682.0,21.6,938.9,65.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-13 21:00:00,30.3167,78.0333,682.0,20.0,938.1,70.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-14 00:00:00,30.3167,78.0333,682.0,19.0,938.2,73.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-14 03:00:00,30.3167,78.0333,682.0,23.8,940.0,57.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-14 06:00:00,30.3167,78.0333,682.0,31.7,939.9,46.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-14 09:00:00,30.3167,78.0333,682.0,35.4,937.6,33.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-14 12:00:00,30.3167,78.0333,682.0,34.0,936.7,31.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-14 15:00:00,30.3167,78.0333,682.0,26.0,938.1,51.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-14 18:00:00,30.3167,78.0333,682.0,22.6,938.5,63.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-14 21:00:00,30.3167,78.0333,682.0,21.0,936.2,66.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-15 00:00:00,30.3167,78.0333,682.0,20.0,937.0,70.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-15 03:00:00,30.3167,78.0333,682.0,24.0,939.8,56.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-15 06:00:00,30.3167,78.0333,682.0,33.2,939.8,36.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-15 09:00:00,30.3167,78.0333,682.0,36.6,938.2,27.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-15 12:00:00,30.3167,78.0333,682.0,34.7,936.9,31.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-15 15:00:00,30.3167,78.0333,682.0,27.8,938.7,38.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-15 18:00:00,30.3167,78.0333,682.0,23.0,939.1,56.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-15 21:00:00,30.3167,78.0333,682.0,20.6,938.6,66.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-16 00:00:00,30.3167,78.0333,682.0,18.7,938.2,70.0,station_level_pressure
INM00042111,DEHRADUN,2023-04-16 03:00:00,30.3167,78.0333,682.0,23.8,939.9,52.0,station_level_pressure
